Date,Prophet_Prediction,LSTM_Prediction,Ensemble_Prediction,Lower_CI,Upper_CI
2021-05-30,3.431927511317944,21.238863170146942,10.554701774849544,-7.235477949725313,14.070782144868044
2021-05-31,1.412741932404671,28.27714651823044,12.158503766734977,-9.427096578528316,11.749047897908058
2021-06-01,1.3237533026121202,36.04416638612747,15.211918536018262,-8.913307262789418,12.003193081996397
2021-06-02,0.7190626105283818,39.98635709285736,16.425980403459974,-9.211642521791164,10.75032786807024
2021-06-03,1.0225477233633824,45.35093039274216,18.75390079111489,-9.505718233582892,12.018494308141737
2021-06-04,3.526333237077791,48.41632217168808,21.482328810921906,-6.616874469028622,13.538317256176231
2021-06-05,-2.461798061654361,57.491323351860046,21.5194505037514,-12.278123692655146,8.341181349666552
2021-06-06,-1.065613916217988,53.394848108291626,20.71857089358586,-10.997362938060409,9.243616901121165
2021-06-07,-2.6642437096109437,34.28536266088486,12.115598838587378,-12.888115874909454,8.224803039802975
2021-06-08,-2.201600766077599,20.254542380571365,6.780856492581987,-12.60330523909158,8.690572636928543
2021-06-09,-2.15687131061769,4.689030572772026,0.5814894427381965,-12.893390411284026,8.838553701247871
2021-06-10,-1.113956784214705,-8.31844948232174,-3.9957538634575185,-11.110824207065928,9.877421510280422
2021-06-11,2.2075392683641324,-20.92982530593872,-7.047406561357009,-8.80001389401516,13.112829644569484
2021-06-12,-2.987881721308584,-35.976040959358215,-16.183145416528436,-13.44373563950948,8.745698202694651
2021-06-13,-0.7310014422849068,-32.779423892498016,-13.55037042237015,-11.069337077963056,9.832541807934474
2021-06-14,-1.5043364275819004,-32.693156599998474,-13.97986449654853,-11.503175627310371,9.727516941398273
2021-06-15,-0.2404018681307341,-28.764144480228424,-11.64989891296981,-9.779466514245104,10.102072873118884
2021-06-16,0.5377533281608001,-24.80418398976326,-9.599021599008823,-10.003270154082616,10.651215004949927
2021-06-17,2.2328366922792147,-18.633499145507812,-6.1136976428355965,-8.7482263295707,13.366851547085888
2021-06-18,6.11313353691428,-10.685398280620575,-0.6062791900996625,-4.309684879632219,17.143911554019006
2021-06-19,1.2848217994712017,-5.1056210324168205,-1.2713553332840073,-9.073902283782449,12.24099465729033
2021-06-20,3.820358256362331,21.57472863793373,10.92210640899089,-7.011999405053427,14.58513385092686
2021-06-21,3.1491803973877475,42.5188946723938,18.897066107390167,-7.082499256951159,13.302508824210234
2021-06-22,4.370239513340932,65.67205250263214,28.890964709057414,-6.213695119643405,14.548128435486994
2021-06-23,4.940910474128982,83.02822530269623,36.17583640555588,-5.956781456674417,15.192946281668013
2021-06-24,6.2783705864261945,96.73160195350647,42.4596631332583,-4.748536752061778,16.3346946791941
2021-06-25,9.669467588634802,105.00247001647949,47.80266855977268,-0.2227590597105453,20.567003542086532
2021-06-26,4.15468344273771,103.46707284450531,43.87963920344475,-6.472683411325401,13.934883788013904
2021-06-27,5.943362502013996,114.90912199020386,49.52966629728994,-4.26756166432486,16.63379441042592
2021-06-28,4.410587231886527,119.49650287628174,50.44495348964461,-5.627472304130061,14.892109896998234
2021-06-29,4.719508930485382,124.73523378372192,52.72579887178,-5.269846697382577,15.272746665392171
2021-06-30,4.338712365952318,127.27769136428833,53.51430396528672,-6.127094662863426,15.224181122191512
2021-07-01,4.727731562108306,128.4878134727478,54.23176432636411,-5.180216253391749,15.36562772771996
2021-07-02,7.216079056031357,127.49627232551575,55.328156363825116,-2.8019222041916527,18.00945594466289
2021-07-03,0.7980662579252327,121.06099128723145,48.90323626964772,-9.745578534012118,11.815201839446749
2021-07-04,1.8341984785752072,121.06381058692932,49.52604332191685,-8.067842982489292,12.12999152034648
2021-07-05,-0.3463120999754088,115.7303512096405,46.084353223870956,-10.493104135809585,10.508834608218066
2021-07-06,-0.5137986763030264,108.35996747016907,43.03570778228581,-10.985264327171055,10.788973044349593
2021-07-07,-1.1925317085067566,94.5501983165741,37.10456030152559,-11.339175644267636,9.334028150560863
2021-07-08,-0.8910997902191613,75.0655722618103,29.491569030592625,-11.664112318401012,9.012834855158914
2021-07-09,1.745928649383843,49.04587507247925,20.665907218622007,-9.677689367623298,11.962397842056594
2021-07-10,-4.355990122949575,14.151758402585983,3.0471092872646484,-15.20010106697263,5.941114576042459
2021-07-11,-2.713312507570709,2.754372823983431,-0.5262383749490531,-13.0833468419427,7.67426824249395
2021-07-12,-4.075595126962284,-14.725838303565979,-8.335692397603761,-14.56888087029884,6.770496243506164
2021-07-13,-3.18352272946533,-23.81497859954834,-11.436105077498533,-13.08190695880172,8.339207852886558
2021-07-14,-2.5941248332218376,-32.35262453556061,-14.497524714157345,-12.640130246897389,8.60067818106465
2021-07-15,-0.8260214837072014,-38.335791528224945,-15.829929501514298,-11.427117654028644,9.971932284200168
2021-07-16,3.459328414926772,-43.44587057828903,-15.30275118235955,-6.929169393716213,14.836592559286313
2021-07-17,-0.9240371335460504,-48.540338575839996,-19.97055771046363,-10.958701543800974,8.968867672547024
2021-07-18,2.58930551707216,-39.40026730298996,-14.206523610952688,-7.860376930312586,12.749128732819358
2021-07-19,3.1324155409248053,-26.166217178106308,-8.58703754668764,-6.7792968372222,13.015262608224717
2021-07-20,5.959269848562856,-2.5439666025340557,2.5579752681240913,-4.800361567722469,15.83066741714466
2021-07-21,8.449724716701272,28.65951895713806,16.533642412875988,-1.563321413697707,19.029255686141248
2021-07-22,12.050296965705732,62.32987105846405,32.16212660280906,1.3418706931619204,22.64213182496841
2021-07-23,18.064083935935844,88.18597674369812,46.112841059040754,7.644805071456555,28.45022150075166
